0 6694 4 1;0 10882 2750;10882 2750 1
0 2894 4987 5204 3285 3013 6019 4 1;0 8280 13208 4293 9923 7442 68 1027 2750;8280 13208 4293 9923 7442 68 1027 2750 1
0 2894 1410 4775 6096 6541 4 1;0 11096 13208 11850 7617 5967 12388 2750;11096 13208 11850 7617 5967 12388 2750 1
0 3709 6646 1982 4775 1575 4 1;0 11711 9096 7066 13208 10527 2688 8902 13392 2750;11711 9096 7066 13208 10527 2688 8902 13392 2750 1
0 3709 4165 2592 1276 346 4 1;0 832 9286 12622 2750;832 9286 12622 2750 1
0 2063 1217 4310 1821 5496 4 1;0 3048 5220 2430 1882 9767 13821 2750;3048 5220 2430 1882 9767 13821 2750 1
0 2063 6712 5678 1390 4 1;0 8751 4249 3048 3400 2750;8751 4249 3048 3400 2750 1
0 2063 1194 1218 4174 5204 4 1;0 9948 6700 5651 2750;9948 6700 5651 2750 1
0 2063 6148 5681 7122 6030 4 1;0 3048 918 8178 2268 5634 2750;3048 918 8178 2268 5634 2750 1
0 2063 6148 420 3792 653 4 1;0 9948 7697 11813 7943 10787 6942 2750;9948 7697 11813 7943 10787 6942 2750 1
0 2063 1185 1023 4937 1397 4 1;0 9948 8332 8655 10219 13208 196 2750;9948 8332 8655 10219 13208 196 2750 1
0 3575 72 7017 5006 4 1;0 10095 76 13315 10466 6752 2750;10095 76 13315 10466 6752 2750 1
0 1574 1570 2418 2213 5095 4 1;0 9231 11378 2430 1717 1250 13208 8165 2750;9231 11378 2430 1717 1250 13208 8165 2750 1
0 4010 1815 3798 2738 4 1;0 2084 3075 4435 10575 2750;2084 3075 4435 10575 2750 1
0 5857 1643 5702 4092 5576 1284 4 1;0 10631 6934 4305 10052 2750;10631 6934 4305 10052 2750 1
0 5571 7100 1570 4255 4 1;0 4171 8902 13081 2750;4171 8902 13081 2750 1
0 4539 4149 6821 5861 2748 4 1;0 9005 5859 2750;9005 5859 2750 1
0 4539 4149 5890 6579 4605 4 1;0 8069 10601 188 12772 6987 11053 2750;8069 10601 188 12772 6987 11053 2750 1
0 5764 1570 2232 5211 5576 1771 4 1;0 8853 13480 4800 9638 5779 4629 10495 2750;8853 13480 4800 9638 5779 4629 10495 2750 1
0 954 3670 4149 5861 3455 2380 4310 4 1;0 13770 2430 5629 10318 1781 6267 2750;13770 2430 5629 10318 1781 6267 2750 1
0 6184 1893 320 5056 298 4 1;0 13236 5937 13236 2315 2750;13236 5937 13236 2315 2750 1
0 6184 4419 5576 4019 4149 3673 4 1;0 13236 7697 7812 5306 9276 8655 9976 2750;13236 7697 7812 5306 9276 8655 9976 2750 1
0 6184 1049 2559 1637 5693 482 4 1;0 13236 9621 2753 6185 2750;13236 9621 2753 6185 2750 1
0 6184 3386 1815 2372 4575 4 1;0 13236 13707 11724 2750;13236 13707 11724 2750 1
0 6184 3386 1815 2372 2961 4 1;0 13236 11195 931 2688 13707 2750;13236 11195 931 2688 13707 2750 1
0 6184 3116 3168 4120 2191 2166 4 1;0 13236 411 12150 3007 10265 2750;13236 411 12150 3007 10265 2750 1
0 6184 6528 6262 4149 1637 822 5448 4 1;0 13236 9394 12388 10215 2121 2750;13236 9394 12388 10215 2121 2750 1
0 6184 6528 6262 4149 6138 2368 4 1;0 13236 8959 5012 6759 2750;13236 8959 5012 6759 2750 1
0 6184 6528 4310 1643 441 6506 4 1;0 10812 12388 2430 8425 8902 6942 13208 9777 2750;10812 12388 2430 8425 8902 6942 13208 9777 2750 1
0 6184 4548 394 4374 320 6915 4 1;0 13236 571 6401 8644 2277 12388 2750;13236 571 6401 8644 2277 12388 2750 1
0 6184 3285 1637 2771 5211 5576 6846 4 1;0 13236 10631 455 9923 13287 1366 2750;13236 10631 455 9923 13287 1366 2750 1
0 6184 3285 1637 2202 4374 320 3039 4 1;0 13236 6704 9923 2669 2750;13236 6704 9923 2669 2750 1
0 6184 1570 5217 4497 4731 4497 7101 4 1;0 13236 10615 6997 10318 9916 9923 9197 2750;13236 10615 6997 10318 9916 9923 9197 2750 1
0 6184 3365 2349 4581 4 1;0 13236 684 5371 12388 2750;13236 684 5371 12388 2750 1
0 6184 7026 4149 625 4149 4475 4 1;0 13236 1250 5668 5408 2750;13236 1250 5668 5408 2750 1
0 6184 6660 6997 4174 1473 751 4 1;0 13236 4147 1596 5429 9976 12388 7472 10818 2750;13236 4147 1596 5429 9976 12388 7472 10818 2750 1
0 6184 6660 2651 6646 5576 3828 4 1;0 13236 10371 2108 9976 12388 6981 2750;13236 10371 2108 9976 12388 6981 2750 1
0 6184 2158 1152 4945 6275 7101 4 1;0 13236 9281 5619 10318 10148 2750;13236 9281 5619 10318 10148 2750 1
0 6184 4723 3939 6568 6508 4 1;0 13236 4898 3797 2688 7437 307 2750;13236 4898 3797 2688 7437 307 2750 1
0 6184 6148 5681 320 2344 4149 5898 6541 4 1;0 13236 11060 8178 12388 340 664 8294 2750;13236 11060 8178 12388 340 664 8294 2750 1
0 6184 5877 5001 2881 6908 4 1;0 13236 7929 1250 3910 2750;13236 7929 1250 3910 2750 1
0 6184 2475 1637 7089 661 4581 4 1;0 13236 684 10592 11195 3141 13208 10187 2750;13236 684 10592 11195 3141 13208 10187 2750 1
0 6184 3061 4640 6561 4 1;0 13236 10526 10807 13208 10883 2750;13236 10526 10807 13208 10883 2750 1
0 6184 4578 1637 6770 3437 5576 6392 4 1;0 13236 474 2108 2750;13236 474 2108 2750 1
0 6184 5537 910 1681 1637 5741 4 1;0 13236 10631 4755 12272 12017 3855 2750;13236 10631 4755 12272 12017 3855 2750 1
0 6184 5537 1773 4149 3883 4 1;0 13236 12492 1082 2750;13236 12492 1082 2750 1
0 6184 1089 1637 3751 6957 6164 4 1;0 13236 9716 12388 11062 11055 13208 8535 2750;13236 9716 12388 11062 11055 13208 8535 2750 1
0 4740 1570 1276 3437 2418 3315 4 1;0 4961 11378 2430 13208 12258 7339 2750;4961 11378 2430 13208 12258 7339 2750 1
0 4740 1570 1276 3437 2418 3315 4 1;0 10214 11378 2430 13208 12258 7339 2750;10214 11378 2430 13208 12258 7339 2750 1
0 3203 3437 5576 4244 5537 1607 4 1;0 4464 3281 965 10087 12388 2750;4464 3281 965 10087 12388 2750 1
0 3203 6797 2095 5211 2578 4 1;0 8425 10527 2317 8131 7066 2333 2750;8425 10527 2317 8131 7066 2333 2750 1
0 6002 4188 3814 2738 4 1;0 5632 2533 10631 8471 2750;5632 2533 10631 8471 2750 1
0 6416 1570 320 6116 6885 4 1;0 11908 11378 13236 13208 11646 2750;11908 11378 13236 13208 11646 2750 1
0 1974 1570 2418 2213 2781 4 1;0 13591 11378 2430 1717 13584 13208 9521 2750;13591 11378 2430 1717 13584 13208 9521 2750 1
0 664 1070 5576 6444 1570 340 4 1;0 4615 10705 2750;4615 10705 2750 1
0 5669 973 4860 7101 6965 2472 4 1;0 63 7740 7898 5563 10318 8644 1593 3404 2750;63 7740 7898 5563 10318 8644 1593 3404 2750 1
0 5605 1637 6067 1570 555 4149 2472 4 1;0 5563 13208 13091 2726 5141 3404 13208 2750;5563 13208 13091 2726 5141 3404 13208 2750 1
0 2535 4310 2321 1297 7101 4715 4 1;0 11254 13396 2430 10219 2396 7898 10318 8061 651 9740;11254 13396 2430 10219 2396 7898 10318 8061 651 9740 1
0 2535 4310 2955 4149 4452 5576 3205 4 1;0 327 2430 5579 320 2750;327 2430 5579 320 2750 1
0 4323 7101 2380 5861 5609 4 1;0 11481 13208 49 2750;11481 13208 49 2750 1
0 6547 2380 5852 2418 4749 4 1;0 1228 13268 13208 11170 2750;1228 13268 13208 11170 2750 1
0 6547 2380 5861 4214 872 4 1;0 11481 13208 485 9507 2750;11481 13208 485 9507 2750 1
0 3625 3756 4209 4374 1637 4551 4 1;0 13240 698 12991 11084 2750;13240 698 12991 11084 2750 1
0 3625 3756 1570 5877 3991 4 1;0 8297 10588 3968 8902 8458 2750;8297 10588 3968 8902 8458 2750 1
0 3625 876 993 441 5681 7101 4 1;0 11022 7804 8902 11226 13268 2750;11022 7804 8902 11226 13268 2750 1
0 3625 1570 2069 3944 3437 2581 4 1;0 13253 10318 13208 4849 2750;13253 10318 13208 4849 2750 1
0 3625 3375 5537 5093 5211 4738 4 1;0 5855 11378 13367 9716 13208 2750;5855 11378 13367 9716 13208 2750 1
0 3625 561 1568 2418 645 4 1;0 5956 12388 2430 13208 9566 2750;5956 12388 2430 13208 9566 2750 1
0 4275 4339 2960 1637 6843 4 1;0 2482 11378 10881 4660 143 2750;2482 11378 10881 4660 143 2750 1
0 4275 2579 3437 5861 3944 4 1;0 9553 10318 13208 4849 2750;9553 10318 13208 4849 2750 1
0 4275 5217 1637 240 4 2 5388 1637 5060 4 1;0 2482 5837 9361 2750 2482 11378 3039 2750;2482 5837 9361 2750 2482 11378 3039 2750 1
0 4275 5576 4702 2920 3566 4276 4 1;0 2482 11378 2430 1717 11530 13208 6995 2750;2482 11378 2430 1717 11530 13208 6995 2750 1
0 1653 2982 4578 5576 4244 4 1;0 5175 2916 12388 3281 2750;5175 2916 12388 3281 2750 1
0 1653 5448 6660 3642 3437 5576 6843 4 1;0 7812 8963 2386 12388 7812 3991 2750;7812 8963 2386 12388 7812 3991 2750 1
0 1653 5448 4578 5576 3733 6055 4 1;0 401 8963 7697 11586 2400 11356 12388 2750;401 8963 7697 11586 2400 11356 12388 2750 1
0 1653 4412 5537 1166 3328 78 4 1;0 4635 3259 12388 3140 2750;4635 3259 12388 3140 2750 1
0 1653 3756 4548 5922 4374 5576 125 4 1;0 9842 7008 10631 2883 12388 2750;9842 7008 10631 2883 12388 2750 1
0 1653 240 1570 2300 5576 1322 4 1;0 9361 4909 2859 2750;9361 4909 2859 2750 1
0 1653 941 2924 4174 730 4 1;0 2961 10631 1930 946 2750;2961 10631 1930 946 2750 1
0 1653 3875 3437 6891 3285 6569 4 1;0 1376 13478 7951 12388 2750;1376 13478 7951 12388 2750 1
0 1653 876 6534 7101 3655 1544 4 1;0 1584 2177 2286 10318 9424 8902 10618 2750;1584 2177 2286 10318 9424 8902 10618 2750 1
0 1653 6843 6660 3013 5939 1936 4 1;0 7812 3991 9976 12388 1976 4313 9554 13208 257 2750;7812 3991 9976 12388 1976 4313 9554 13208 257 2750 1
0 1653 6843 6660 3013 5939 1936 4 1;0 7812 3991 9976 12388 1976 10453 1952 13208 257 2750;7812 3991 9976 12388 1976 10453 1952 13208 257 2750 1
0 1653 2167 1570 1637 1438 4040 4 1;0 580 4702 8902 3011 13208 3910 2750;580 4702 8902 3011 13208 3910 2750 1
0 1653 4422 1379 5576 4106 5238 4 1;0 10963 755 12388 13326 2750;10963 755 12388 13326 2750 1
0 1653 419 71 3233 4575 4 1;0 10416 7589 12388 8655 13208 3438 2750;10416 7589 12388 8655 13208 3438 2750 1
0 1653 1744 2627 4149 5576 1560 4 1;0 8869 1855 10631 5580 2750;8869 1855 10631 5580 2750 1
0 1653 661 1570 363 2380 32 4 1;0 13106 7912 755 965 10023 2750;13106 7912 755 965 10023 2750 1
0 1653 2412 3285 977 2924 4 1;0 8420 5027 12388 10396 2750;8420 5027 12388 10396 2750 1
0 1653 2412 2481 930 5728 4 1;0 7812 2961 3476 12388 7171 9040 2750;7812 2961 3476 12388 7171 9040 2750 1
0 1653 2065 5709 5555 1637 5741 4 1;0 5527 372 8178 12388 1782 2750;5527 372 8178 12388 1782 2750 1
0 1653 50 5537 1926 1547 4369 4 1;0 13677 11799 5604 12388 2750;13677 11799 5604 12388 2750 1
0 1653 981 3437 3233 5341 6733 4 1;0 8655 8328 13208 748 9980 4629 12388 2750;8655 8328 13208 748 9980 4629 12388 2750 1
0 1653 2762 661 7105 6646 4293 4 1;0 900 4088 6544 7210 10150 2750;900 4088 6544 7210 10150 2750 1
0 1653 2762 661 4048 5211 4779 4 1;0 4088 9169 1376 2750;4088 9169 1376 2750 1
0 1653 2762 661 7073 4149 5341 4 1;0 900 4088 11717 6544 12388 2750;900 4088 11717 6544 12388 2750 1
0 1653 5047 1543 5576 5777 4 1;0 6204 8178 12388 4500 2750;6204 8178 12388 4500 2750 1
0 1653 3781 3437 5576 3751 5537 6841 4 1;0 1584 9405 13208 9459 11378 7271 10265 2750;1584 9405 13208 9459 11378 7271 10265 2750 1
0 1653 1306 6528 5702 4149 4310 4 1;0 12714 2636 2430 10052 2750;12714 2636 2430 10052 2750 1
0 1653 1731 6528 6199 1965 4 1;0 1458 4333 11096 11174 12388 7834 2750;1458 4333 11096 11174 12388 7834 2750 1
0 1653 6200 2637 4149 6281 3 2 3565 4 1;0 4690 11378 13186 4128 2750;4690 11378 13186 4128 2750 1
0 1653 6181 1570 831 4149 4310 4 1;0 2430 9318 401 13324 313 2220 2750;2430 9318 401 13324 313 2220 2750 1
0 6877 1570 1637 1854 5681 5576 305 4 1;0 12135 8223 8770 10215 11100 2750;12135 8223 8770 10215 11100 2750 1
0 6877 1570 1637 4810 4374 5861 590 4 1;0 10318 13208 12778 8178 9923 7357 12415 2750;10318 13208 12778 8178 9923 7357 12415 2750 1
0 6877 1570 1637 4163 1186 4 1;0 9923 10215 13136 2750;9923 10215 13136 2750 1
0 6877 1570 2069 5552 5576 1493 4 1;0 9250 2890 8734 510 12576 2750;9250 2890 8734 510 12576 2750 1
0 6877 1570 6041 1276 4991 5490 4 1;0 12925 5717 6756 2750;12925 5717 6756 2750 1
0 6877 5537 1637 2240 3437 309 4 1;0 13230 3482 2750;13230 3482 2750 1
0 6877 5537 2069 1276 4374 5576 4066 4 1;0 4098 7064 5632 2750;4098 7064 5632 2750 1
0 6877 5537 2069 1276 2221 5631 4310 4 1;0 2704 2430 13707 274 2750;2704 2430 13707 274 2750 1
0 6877 6632 1637 1934 4374 3977 4 1;0 10215 2279 801 13496 2750;10215 2279 801 13496 2750 1
0 5956 2069 6207 4149 7069 2403 4 1;0 7707 7943 12017 2750;7707 7943 12017 2750 1
0 5956 2069 7094 4149 5129 4 1;0 7707 11069 6632 2750;7707 11069 6632 2750 1
0 4397 3828 242 3655 2183 4 1;0 2268 2334 8822 8902 11421 2750;2268 2334 8822 8902 11421 2750 1
0 5993 6131 5576 3368 6843 4 1;0 11365 3249 12388 11289 8909 2750;11365 3249 12388 11289 8909 2750 1
0 5993 4775 918 925 3828 4 1;0 8171 10631 7038 8171 13208 2108 2750;8171 10631 7038 8171 13208 2108 2750 1
0 5993 4775 7072 4945 6275 6199 4 1;0 8171 5619 8280 3315 3110 2750;8171 5619 8280 3315 3110 2750 1
0 5993 4775 6117 6797 4 1;0 11365 11378 2154 11583 13208 10527 2750;11365 11378 2154 11583 13208 10527 2750 1
0 5993 4775 5984 6957 4475 4 1;0 11365 10631 13011 5408 2750;11365 10631 13011 5408 2750 1
0 5993 1642 1637 5540 3437 3228 4 1;0 11365 4600 12388 4299 310 2750;11365 4600 12388 4299 310 2750 1
0 5993 4717 4149 881 5576 992 4 1;0 11365 12797 12388 13068 2750;11365 12797 12388 13068 2750 1
0 5993 6528 1637 375 3431 2380 4310 4 1;0 8171 9638 2430 11777 12388 10215 3847 13208 10565 4147 2750;8171 9638 2430 11777 12388 10215 3847 13208 10565 4147 2750 1
0 5993 6022 4310 5039 1637 6219 4 1;0 8171 6028 8046 5629 2430 3570 2750;8171 6028 8046 5629 2430 3570 2750 1
0 5993 4165 1152 2056 2380 7101 4 1;0 8171 13484 10631 8032 10318 2750;8171 13484 10631 8032 10318 2750 1
0 650 3751 1570 1888 5296 4 1;0 1584 9405 8902 8782 2750;1584 9405 8902 8782 2750 1
0 650 3756 2428 3655 4113 4 1;0 1584 7382 1551 4308 2750;1584 7382 1551 4308 2750 1
0 650 3756 1570 5576 2353 2258 4 1;0 8241 237 7891 2750;8241 237 7891 2750 1
0 650 7087 6534 7101 604 4 1;0 9714 8283 5381 10795 10318 2750;9714 8283 5381 10795 10318 2750 1
0 650 4742 510 2641 3944 4 1;0 8756 4595 11096 13208 1505 2750;8756 4595 11096 13208 1505 2750 1
0 650 876 1570 1637 441 5409 4 1;0 1584 2177 7804 8902 10202 2750;1584 2177 7804 8902 10202 2750 1
0 650 1570 5576 6041 3751 2920 1815 4 1;0 1584 11378 2430 256 9923 13208 7442 9405 2750;1584 11378 2430 256 9923 13208 7442 9405 2750 1
0 650 69 1570 3655 2620 4 1;0 401 10223 8902 6741 2750;401 10223 8902 6741 2750 1
0 650 5877 1570 4011 516 4 1;0 6987 3968 11378 12747 6942 3109 2750;6987 3968 11378 12747 6942 3109 2750 1
0 650 4066 1570 1260 4 1;0 7812 4263 403 2568 2750;7812 4263 403 2568 2750 1
0 650 6787 5453 1166 4120 4 1;0 2166 1716 10601 795 2750;2166 1716 10601 795 2750 1
0 3569 5533 4806 5576 1056 4 1;0 9923 13257 8691 1584 10386 2750;9923 13257 8691 1584 10386 2750 1
0 4738 6376 2354 6541 3437 1462 4 1;0 13614 8144 12166 9007 2750;13614 8144 12166 9007 2750 1
0 4738 4289 1949 4775 3655 4682 4 1;0 13614 10948 8902 10992 2750;13614 10948 8902 10992 2750 1
0 4738 4289 1949 3884 5898 5039 4310 4 1;0 11279 9721 8272 955 2750;11279 9721 8272 955 2750 1
0 4738 4804 3233 5372 4227 4 1;0 7638 12388 8655 10624 13208 13064 6821 2750;7638 12388 8655 10624 13208 13064 6821 2750 1
0 4738 1060 4092 3233 5179 4 1;0 13614 5905 7579 2750;13614 5905 7579 2750 1
0 4738 3707 6691 4779 4 1;0 13614 4515 2750;13614 4515 2750 1
0 4738 1393 4149 196 56 4 1;0 13614 8987 578 10245 2750;13614 8987 578 10245 2750 1
0 4738 4985 242 243 4174 4459 4 1;0 13614 8822 7144 801 313 2930 2750;13614 8822 7144 801 313 2930 2750 1
0 4738 4985 3148 1637 2628 6181 4 1;0 11279 6617 801 10615 10219 2750;11279 6617 801 10615 10219 2750 1
0 4738 4985 3741 644 3106 4 1;0 11279 4506 4244 313 9825 4203 2750;11279 4506 4244 313 9825 4203 2750 1
0 4738 4985 4513 4310 5576 720 4 1;0 11279 7707 12276 2430 10590 2750;11279 7707 12276 2430 10590 2750 1
0 4738 3386 4248 6957 4244 4 1;0 13614 313 5339 3281 2750;13614 313 5339 3281 2750 1
0 4738 3386 1815 4149 1765 4310 4 1;0 11279 313 3425 11759 2430 2750;11279 313 3425 11759 2430 2750 1
0 4738 3386 5877 2592 1949 4 1;0 13614 5837 3968 9286 8340 2750;13614 5837 3968 9286 8340 2750 1
0 4738 3386 6750 5039 3907 4 1;0 11279 313 13396 225 11974 2750;11279 313 13396 225 11974 2750 1
0 4738 3386 1332 5576 6716 4 1;0 376 313 8478 4495 2750;376 313 8478 4495 2750 1
0 4738 3386 6620 4149 5898 1948 4 1;0 13614 1704 11195 10527 12374 2750;13614 1704 11195 10527 12374 2750 1
0 4738 6528 1949 1637 842 107 4 1;0 3028 12388 10435 10215 7994 13208 12821 2750;3028 12388 10435 10215 7994 13208 12821 2750 1
0 4738 4548 7123 3437 3233 2762 7100 4 1;0 13614 1836 12388 8655 13208 10987 2750;13614 1836 12388 8655 13208 10987 2750 1
0 4738 4309 1007 4014 4 1;0 13367 9923 8552 13353 2750;13367 9923 8552 13353 2750 1
0 4738 3285 1637 5803 4149 3748 6957 4 1;0 13614 10601 6998 8552 2750;13614 10601 6998 8552 2750 1
0 4738 3285 4188 5092 4459 2166 4 1;0 13614 10658 2688 10631 2020 2750;13614 10658 2688 10631 2020 2750 1
0 4738 3285 4188 3814 4004 1730 4 1;0 11279 5063 1651 9998 13518 8723 10631 10688 2750;11279 5063 1651 9998 13518 8723 10631 10688 2750 1
0 4738 3285 4188 5986 4459 4157 4 1;0 11279 8723 10631 10219 3935 2750;11279 8723 10631 10219 3935 2750 1
0 4738 3285 4548 3233 5372 3505 4 1;0 13614 9923 8655 10624 13208 10223 2750;13614 9923 8655 10624 13208 10223 2750 1
0 4738 3285 2223 170 2738 4 1;0 11279 2084 5129 12388 2750;11279 2084 5129 12388 2750 1
0 4738 3285 2823 7100 6275 1949 4 1;0 11279 13208 8535 3791 13208 5767 2750;11279 13208 8535 3791 13208 5767 2750 1
0 4738 3285 6736 4188 4374 1422 4 1;0 11279 5063 7064 4743 5804 2750;11279 5063 7064 4743 5804 2750 1
0 4738 6342 6579 4289 4548 2171 4 1;0 3002 12609 3714 10620 7898 4018 8284 2750;3002 12609 3714 10620 7898 4018 8284 2750 1
0 4738 1570 877 698 1254 4 1;0 2037 10435 13208 9336 2750;2037 10435 13208 9336 2750 1
0 4738 1570 1637 3794 6866 2908 4 1;0 11279 11378 12747 13288 2750;11279 11378 12747 13288 2750 1
0 4738 1570 4497 7089 4497 3233 3455 4 1;0 11279 13396 8655 2373 4806 10148 2750;11279 13396 8655 2373 4806 10148 2750 1
0 4738 1570 676 2380 1637 4987 4302 4 1;0 11279 10631 9664 8973 5306 2750;11279 10631 9664 8973 5306 2750 1
0 4738 1570 1888 441 4174 3002 4 1;0 13367 4147 6157 8902 10631 5174 2750;13367 4147 6157 8902 10631 5174 2750 1
0 4738 1570 1750 4174 5576 2968 4 1;0 13614 2006 10631 13451 2750;13614 2006 10631 13451 2750 1
0 4738 750 5210 3437 5670 4 1;0 11279 4147 6617 2688 3360 2750;11279 4147 6617 2688 3360 2750 1
0 4738 3692 5555 6646 3233 6207 4 1;0 11279 5063 8655 13208 7943 8178 1844 12388 4244 2750;11279 5063 8655 13208 7943 8178 1844 12388 4244 2750 1
0 4738 6246 1949 5681 5576 3256 4 1;0 13614 2274 12388 8340 6472 2750;13614 2274 12388 8340 6472 2750 1
0 4738 1630 1473 1949 5537 2424 4 1;0 13614 9348 8340 313 8323 2750;13614 9348 8340 313 8323 2750 1
0 4738 2287 4149 1152 3655 825 4 1;0 11279 3425 8902 6773 2750;11279 3425 8902 6773 2750 1
0 4738 6388 1949 5280 4120 4 1;0 13367 13781 8799 3862 2750;13367 13781 8799 3862 2750 1
0 4738 6148 1637 5667 5326 3233 3756 4 1;0 13614 4333 10140 8178 4219 2750;13614 4333 10140 8178 4219 2750 1
0 4738 4043 3119 7094 2823 4972 4 1;0 13614 5443 11365 3425 6056 3110 1757 2750;13614 5443 11365 3425 6056 3110 1757 2750 1
0 4738 1379 4779 4374 5576 1368 4 1;0 13614 2916 4526 10624 13208 13689 2750;13614 2916 4526 10624 13208 13689 2750 1
0 4738 1646 4310 4937 363 4149 2611 4 1;0 11279 12276 2430 8655 8971 2750;11279 12276 2430 8655 8971 2750 1
0 4738 1646 5576 6251 4273 4 1;0 11279 13703 12276 12388 11230 2750;11279 13703 12276 12388 11230 2750 1
0 4738 1646 5684 5217 4149 6856 1473 4 1;0 11279 12276 8171 6700 188 9976 11259 2750;11279 12276 8171 6700 188 9976 11259 2750 1
0 4738 3318 3789 1547 6895 4 1;0 11279 647 188 12388 4494 1710 2750;11279 647 188 12388 4494 1710 2750 1
0 4738 5537 4831 4374 5576 464 4 1;0 13614 10631 5110 7377 6779 2750;13614 10631 5110 7377 6779 2750 1
0 4738 4582 5641 4149 3233 536 4 1;0 13614 306 12388 8655 13208 11688 2750;13614 306 12388 8655 13208 11688 2750 1
0 4738 3884 6736 7003 7101 2321 4 1;0 13614 5993 5821 12328 10318 12388 2750;13614 5993 5821 12328 10318 12388 2750 1
0 4738 3884 6736 7003 7101 2321 4 1;0 13614 11488 801 165 12328 10318 12388 2750;13614 11488 801 165 12328 10318 12388 2750 1
0 4738 3884 6736 7003 7101 2321 4 1;0 13614 5821 12328 10318 12388 2750;13614 5821 12328 10318 12388 2750 1
0 3265 5773 5537 4581 4 1;0 13614 13208 3000 11378 684 2750;13614 13208 3000 11378 684 2750 1
0 4361 2221 4174 5576 454 6486 4 1;0 10631 12679 12747 7619 861 2750;10631 12679 12747 7619 861 2750 1
0 4361 2221 4174 5576 5420 1639 4 1;0 12272 11195 11021 8275 2750;12272 11195 11021 8275 2750 1
0 4361 5576 3733 4135 1637 3368 4 1;0 7697 262 4177 13208 4683 4178 2750;7697 262 4177 13208 4683 4178 2750 1
0 2107 6593 1570 1637 5485 4 1;0 3383 4989 1480 11378 4921 2750;3383 4989 1480 11378 4921 2750 1
0 457 3 2 2109 1570 6804 4 1;0 6040 13208 11378 7898 13236 313 10631 2750;6040 13208 11378 7898 13236 313 10631 2750 1
0 4933 3814 2180 4937 2637 5641 4 1;0 10631 8045 6042 8655 2988 2249 2750;10631 8045 6042 8655 2988 2249 2750 1
0 3866 5573 3907 4374 5576 4066 6 1;0 11367 3503 5632 12514 9740;11367 3503 5632 12514 9740 1
0 6224 5861 5345 5678 5843 4 1;0 12102 10601 8941 2750;12102 10601 8941 2750 1
0 4108 4775 4459 3611 2380 724 4 1;0 8280 10117 9638 3302 3504 2750;8280 10117 9638 3302 3504 2750 1
0 4108 4775 1775 4374 7094 3437 2079 4 1;0 11096 4007 3425 4674 2750;11096 4007 3425 4674 2750 1
0 4108 4775 5217 3406 5681 3377 4 1;0 11096 1324 1815 2750;11096 1324 1815 2750 1
0 4108 2337 2367 2329 1547 4369 4 1;0 8280 13677 7038 12388 13521 12973 2750;8280 13677 7038 12388 13521 12973 2750 1
0 4108 3000 6856 2823 6275 3119 3000 4 1;0 8280 8073 8171 9976 8900 3110 2750;8280 8073 8171 9976 8900 3110 2750 1
0 4108 4742 7003 4484 5631 3626 4 1;0 2704 5258 2430 10407 3232 1035 2750;2704 5258 2430 10407 3232 1035 2750 1
0 4108 4742 6363 5573 5368 4 1;0 8280 4014 8017 7815 188 2750;8280 4014 8017 7815 188 2750 1
0 4108 3707 4025 6646 389 4 1;0 8280 4597 8630 2750;8280 4597 8630 2750 1
0 4108 6965 1815 346 5228 4 1;0 11096 13707 5434 12881 2750;11096 13707 5434 12881 2750 1
0 4108 3711 1473 2036 3277 4 1;0 8280 1089 7135 12388 2750;8280 1089 7135 12388 2750 1
0 4108 6316 5576 5448 866 2755 4 1;0 8280 2171 7812 8963 7014 13668 2750;8280 2171 7812 8963 7014 13668 2750 1
0 4108 4548 1637 441 3781 2380 1473 4 1;0 8280 3773 12388 10215 8902 6942 13208 13143 7920 1596 11862 2750;8280 3773 12388 10215 8902 6942 13208 13143 7920 1596 11862 2750 1
0 4108 4548 4149 5576 2104 4174 1840 4 1;0 8280 12368 7093 12388 8027 2750;8280 12368 7093 12388 8027 2750 1
0 4108 4309 1637 1472 3626 4374 835 4 1;0 12981 12388 2730 2750;12981 12388 2730 2750 1
0 4108 4309 3603 516 4581 4 1;0 684 3109 5572 2750;684 3109 5572 2750 1
0 4108 1815 1637 5066 2929 4 1;0 8280 9923 4856 8741 558 2750;8280 9923 4856 8741 558 2750 1
0 4108 1815 4149 6856 4493 3 2 4738 4 1;0 13614 7898 11096 10165 10601 5848 5072 2750;13614 7898 11096 10165 10601 5848 5072 2750 1
0 4108 1815 4149 4930 5576 6113 4 1;0 8280 7070 7820 2750;8280 7070 7820 2750 1
0 4108 4715 4374 5576 2075 2218 4 1;0 8280 8061 10631 4752 2750;8280 8061 10631 4752 2750 1
0 4108 4165 6710 4149 5576 3903 4 1;0 11096 10165 722 2750;11096 10165 722 2750 1
0 4108 4165 3545 4566 5639 4 1;0 11096 10165 7949 10958 2750;11096 10165 7949 10958 2750 1
0 4108 519 1637 124 4149 6823 1637 4106 4 1;0 11096 11869 12388 7357 11098 7066 6733 13326 2750;11096 11869 12388 7357 11098 7066 6733 13326 2750 1
0 4108 4076 5576 3143 4452 4 1;0 11096 4909 1584 10867 12619 2750;11096 4909 1584 10867 12619 2750 1
0 4108 4582 5681 1637 5881 5368 4 1;0 8280 8017 188 9815 12388 2750;8280 8017 188 9815 12388 2750 1
0 4108 1968 2467 3642 3437 7101 4 1;0 8280 13707 2680 196 10318 2750;8280 13707 2680 196 10318 2750 1
0 4108 3884 1815 1402 5423 4 1;0 8280 934 5141 9923 9432 2750;8280 934 5141 9923 9432 2750 1
